Date_of_report;Date_of_statistic_reported;Security_region_code;Security_region;Total_cases_reported;Total_deceased_reported
2021-01-05 10:00:00;2020-10-16;VR09;Utrecht;38;0
2021-01-05 10:00:00;2020-10-17;VR09;Utrecht;46;0
2021-01-05 10:00:00;2020-10-18;VR09;Utrecht;45;0
2021-01-05 10:00:00;2020-10-19;VR09;Utrecht;36;0
2021-01-05 10:00:00;2020-10-20;VR09;Utrecht;48;2
2021-01-05 10:00:00;2020-10-21;VR09;Utrecht;55;3
2021-01-05 10:00:00;2020-10-22;VR09;Utrecht;44;4
2021-01-05 10:00:00;2020-10-23;VR09;Utrecht;54;1
2021-01-05 10:00:00;2020-10-24;VR09;Utrecht;49;0
2021-01-05 10:00:00;2020-10-25;VR09;Utrecht;53;2
2021-01-05 10:00:00;2020-10-26;VR09;Utrecht;36;4
2021-01-05 10:00:00;2020-10-27;VR09;Utrecht;46;0
2021-01-05 10:00:00;2020-10-28;VR09;Utrecht;36;2
2021-01-05 10:00:00;2020-10-29;VR09;Utrecht;60;1
2021-01-05 10:00:00;2020-10-30;VR09;Utrecht;48;3
2021-01-05 10:00:00;2020-10-31;VR09;Utrecht;22;1
2021-01-05 10:00:00;2020-11-01;VR09;Utrecht;33;1
2021-01-05 10:00:00;2020-11-02;VR09;Utrecht;32;1
2021-01-05 10:00:00;2020-11-03;VR09;Utrecht;33;2
2021-01-05 10:00:00;2020-11-04;VR09;Utrecht;35;1
2021-01-05 10:00:00;2020-11-05;VR09;Utrecht;31;3
2021-01-05 10:00:00;2020-11-06;VR09;Utrecht;23;2
2021-01-05 10:00:00;2020-11-07;VR09;Utrecht;23;2
2021-01-05 10:00:00;2020-11-08;VR09;Utrecht;23;1
2021-01-05 10:00:00;2020-11-09;VR09;Utrecht;15;2
2021-01-05 10:00:00;2020-11-10;VR09;Utrecht;23;0
2021-01-05 10:00:00;2020-11-11;VR09;Utrecht;35;1
2021-01-05 10:00:00;2020-11-12;VR09;Utrecht;41;1
2021-01-05 10:00:00;2020-11-13;VR09;Utrecht;38;3
2021-01-05 10:00:00;2020-11-14;VR09;Utrecht;32;0
2021-01-05 10:00:00;2020-11-15;VR09;Utrecht;25;2
2021-01-05 10:00:00;2020-11-16;VR09;Utrecht;23;3
2021-01-05 10:00:00;2020-11-17;VR09;Utrecht;21;1
2021-01-05 10:00:00;2020-11-18;VR09;Utrecht;32;0
2021-01-05 10:00:00;2020-11-19;VR09;Utrecht;38;2
2021-01-05 10:00:00;2020-11-20;VR09;Utrecht;24;1
2021-01-05 10:00:00;2020-11-21;VR09;Utrecht;32;2
2021-01-05 10:00:00;2020-11-22;VR09;Utrecht;19;1
2021-01-05 10:00:00;2020-11-23;VR09;Utrecht;13;0
2021-01-05 10:00:00;2020-11-24;VR09;Utrecht;22;1
2021-01-05 10:00:00;2020-11-25;VR09;Utrecht;36;3
2021-01-05 10:00:00;2020-11-26;VR09;Utrecht;31;0
2021-01-05 10:00:00;2020-11-27;VR09;Utrecht;31;2
2021-01-05 10:00:00;2020-11-28;VR09;Utrecht;25;2
2021-01-05 10:00:00;2020-11-29;VR09;Utrecht;23;1
2021-01-05 10:00:00;2020-11-30;VR09;Utrecht;10;2
2021-01-05 10:00:00;2020-12-01;VR09;Utrecht;27;2
2021-01-05 10:00:00;2020-12-02;VR09;Utrecht;25;2
2021-01-05 10:00:00;2020-12-03;VR09;Utrecht;36;0
2021-01-05 10:00:00;2020-12-04;VR09;Utrecht;52;3
2021-01-05 10:00:00;2020-12-05;VR09;Utrecht;34;2
2021-01-05 10:00:00;2020-12-06;VR09;Utrecht;22;3
2021-01-05 10:00:00;2020-12-07;VR09;Utrecht;15;0
2021-01-05 10:00:00;2020-12-08;VR09;Utrecht;30;1
2021-01-05 10:00:00;2020-12-09;VR09;Utrecht;29;2
2021-01-05 10:00:00;2020-12-10;VR09;Utrecht;61;1
2021-01-05 10:00:00;2020-12-11;VR09;Utrecht;52;2
2021-01-05 10:00:00;2020-12-12;VR09;Utrecht;53;0
2021-01-05 10:00:00;2020-12-13;VR09;Utrecht;48;0
2021-01-05 10:00:00;2020-12-14;VR09;Utrecht;47;0
2021-01-05 10:00:00;2020-12-15;VR09;Utrecht;65;1
2021-01-05 10:00:00;2020-12-16;VR09;Utrecht;39;4
2021-01-05 10:00:00;2020-12-17;VR09;Utrecht;79;0
2021-01-05 10:00:00;2020-12-18;VR09;Utrecht;48;3
2021-01-05 10:00:00;2020-12-19;VR09;Utrecht;50;6
2021-01-05 10:00:00;2020-12-20;VR09;Utrecht;78;0
2021-01-05 10:00:00;2020-12-21;VR09;Utrecht;51;1
2021-01-05 10:00:00;2020-12-22;VR09;Utrecht;60;0
2021-01-05 10:00:00;2020-12-23;VR09;Utrecht;53;4
2021-01-05 10:00:00;2020-12-24;VR09;Utrecht;74;1
2021-01-05 10:00:00;2020-12-25;VR09;Utrecht;48;3
2021-01-05 10:00:00;2020-12-26;VR09;Utrecht;38;2
2021-01-05 10:00:00;2020-12-27;VR09;Utrecht;41;1
2021-01-05 10:00:00;2020-12-28;VR09;Utrecht;40;1
2021-01-05 10:00:00;2020-12-29;VR09;Utrecht;61;2
2021-01-05 10:00:00;2020-12-30;VR09;Utrecht;52;1
2021-01-05 10:00:00;2020-12-31;VR09;Utrecht;55;0
2021-01-05 10:00:00;2021-01-01;VR09;Utrecht;63;1
2021-01-05 10:00:00;2021-01-02;VR09;Utrecht;25;0
2021-01-05 10:00:00;2021-01-03;VR09;Utrecht;55;4
2021-01-05 10:00:00;2021-01-04;VR09;Utrecht;36;1
2021-01-05 10:00:00;2021-01-05;VR09;Utrecht;9;0
2021-01-05 10:00:00;2020-07-01;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-02;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-03;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-04;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-05;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-06;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-07;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-08;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-09;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-10;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-11;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-12;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-13;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-14;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-15;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-16;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-17;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-18;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-19;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-20;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-21;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-22;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-23;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-24;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-25;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-26;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-27;VR10;Noord-Holland-Noord;1;0
2021-01-05 10:00:00;2020-07-28;VR10;Noord-Holland-Noord;1;0
2021-01-05 10:00:00;2020-07-29;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-30;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-31;VR10;Noord-Holland-Noord;1;0
2021-01-05 10:00:00;2020-08-01;VR10;Noord-Holland-Noord;1;0
2021-01-05 10:00:00;2020-08-02;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-03;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-04;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-05;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-06;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-07;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-08;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-09;VR10;Noord-Holland-Noord;1;0
2021-01-05 10:00:00;2020-08-10;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-11;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-12;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-13;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-14;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-15;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-16;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-17;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-18;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-19;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-20;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-21;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-22;VR10;Noord-Holland-Noord;1;0
2021-01-05 10:00:00;2020-08-23;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-24;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-25;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-26;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-27;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-28;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-29;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-30;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-08-31;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-09-01;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-09-02;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-09-03;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-09-04;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-09-05;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-09-06;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-09-07;VR10;Noord-Holland-Noord;1;0
2021-01-05 10:00:00;2020-09-08;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-09-09;VR10;Noord-Holland-Noord;1;0
2021-01-05 10:00:00;2020-09-10;VR10;Noord-Holland-Noord;1;0
2021-01-05 10:00:00;2020-09-11;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-09-12;VR10;Noord-Holland-Noord;1;0
2021-01-05 10:00:00;2020-09-13;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-09-14;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-09-15;VR10;Noord-Holland-Noord;1;0
2021-01-05 10:00:00;2020-09-16;VR10;Noord-Holland-Noord;3;0
2021-01-05 10:00:00;2020-09-17;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-09-18;VR10;Noord-Holland-Noord;1;0
2021-01-05 10:00:00;2020-09-19;VR10;Noord-Holland-Noord;1;0
2021-01-05 10:00:00;2020-09-20;VR10;Noord-Holland-Noord;4;0
2021-01-05 10:00:00;2020-09-21;VR10;Noord-Holland-Noord;4;0
2021-01-05 10:00:00;2020-09-22;VR10;Noord-Holland-Noord;3;0
2021-01-05 10:00:00;2020-09-23;VR10;Noord-Holland-Noord;3;0
2021-01-05 10:00:00;2020-09-24;VR10;Noord-Holland-Noord;5;0
2021-01-05 10:00:00;2020-09-25;VR10;Noord-Holland-Noord;1;0
2021-01-05 10:00:00;2020-09-26;VR10;Noord-Holland-Noord;3;0
2021-01-05 10:00:00;2020-09-27;VR10;Noord-Holland-Noord;1;0
2021-01-05 10:00:00;2020-09-28;VR10;Noord-Holland-Noord;5;0
2021-01-05 10:00:00;2020-09-29;VR10;Noord-Holland-Noord;4;0
2021-01-05 10:00:00;2020-09-30;VR10;Noord-Holland-Noord;1;0
2021-01-05 10:00:00;2020-10-01;VR10;Noord-Holland-Noord;7;0
2021-01-05 10:00:00;2020-10-02;VR10;Noord-Holland-Noord;4;0
2021-01-05 10:00:00;2020-10-03;VR10;Noord-Holland-Noord;2;0
2021-01-05 10:00:00;2020-10-04;VR10;Noord-Holland-Noord;3;0
2021-01-05 10:00:00;2020-10-05;VR10;Noord-Holland-Noord;3;0
2021-01-05 10:00:00;2020-10-06;VR10;Noord-Holland-Noord;4;0
2021-01-05 10:00:00;2020-10-07;VR10;Noord-Holland-Noord;3;0
2021-01-05 10:00:00;2020-10-08;VR10;Noord-Holland-Noord;12;1
2021-01-05 10:00:00;2020-10-09;VR10;Noord-Holland-Noord;8;0
2021-01-05 10:00:00;2020-10-10;VR10;Noord-Holland-Noord;9;0
2021-01-05 10:00:00;2020-10-11;VR10;Noord-Holland-Noord;10;0
2021-01-05 10:00:00;2020-10-12;VR10;Noord-Holland-Noord;14;0
2021-01-05 10:00:00;2020-10-13;VR10;Noord-Holland-Noord;19;0
2021-01-05 10:00:00;2020-10-14;VR10;Noord-Holland-Noord;17;0
2021-01-05 10:00:00;2020-10-15;VR10;Noord-Holland-Noord;17;0
2021-01-05 10:00:00;2020-10-16;VR10;Noord-Holland-Noord;14;0
2021-01-05 10:00:00;2020-10-17;VR10;Noord-Holland-Noord;6;1
2021-01-05 10:00:00;2020-10-18;VR10;Noord-Holland-Noord;11;1
2021-01-05 10:00:00;2020-10-19;VR10;Noord-Holland-Noord;32;0
2021-01-05 10:00:00;2020-10-20;VR10;Noord-Holland-Noord;20;1
2021-01-05 10:00:00;2020-10-21;VR10;Noord-Holland-Noord;19;1
2021-01-05 10:00:00;2020-10-22;VR10;Noord-Holland-Noord;27;0
2021-01-05 10:00:00;2020-10-23;VR10;Noord-Holland-Noord;27;0
2021-01-05 10:00:00;2020-10-24;VR10;Noord-Holland-Noord;26;1
2021-01-05 10:00:00;2020-10-25;VR10;Noord-Holland-Noord;29;1
2021-01-05 10:00:00;2020-10-26;VR10;Noord-Holland-Noord;27;0
2021-01-05 10:00:00;2020-10-27;VR10;Noord-Holland-Noord;39;1
2021-01-05 10:00:00;2020-10-28;VR10;Noord-Holland-Noord;31;1
2021-01-05 10:00:00;2020-10-29;VR10;Noord-Holland-Noord;28;0
2021-01-05 10:00:00;2020-10-30;VR10;Noord-Holland-Noord;18;1
2021-01-05 10:00:00;2020-10-31;VR10;Noord-Holland-Noord;19;2
2021-01-05 10:00:00;2020-11-01;VR10;Noord-Holland-Noord;19;2
2021-01-05 10:00:00;2020-11-02;VR10;Noord-Holland-Noord;23;0
2021-01-05 10:00:00;2020-11-03;VR10;Noord-Holland-Noord;23;0
2021-01-05 10:00:00;2020-11-04;VR10;Noord-Holland-Noord;21;1
2021-01-05 10:00:00;2020-11-05;VR10;Noord-Holland-Noord;24;0
2021-01-05 10:00:00;2020-11-06;VR10;Noord-Holland-Noord;21;1
2021-01-05 10:00:00;2020-11-07;VR10;Noord-Holland-Noord;16;2
2021-01-05 10:00:00;2020-11-08;VR10;Noord-Holland-Noord;4;0
2021-01-05 10:00:00;2020-11-09;VR10;Noord-Holland-Noord;7;0
2021-01-05 10:00:00;2020-11-10;VR10;Noord-Holland-Noord;5;1
2021-01-05 10:00:00;2020-11-11;VR10;Noord-Holland-Noord;14;1
2021-01-05 10:00:00;2020-11-12;VR10;Noord-Holland-Noord;13;0
2021-01-05 10:00:00;2020-11-13;VR10;Noord-Holland-Noord;11;0
2021-01-05 10:00:00;2020-11-14;VR10;Noord-Holland-Noord;9;0
2021-01-05 10:00:00;2020-11-15;VR10;Noord-Holland-Noord;9;0
2021-01-05 10:00:00;2020-11-16;VR10;Noord-Holland-Noord;5;0
2021-01-05 10:00:00;2020-11-17;VR10;Noord-Holland-Noord;14;0
2021-01-05 10:00:00;2020-11-18;VR10;Noord-Holland-Noord;20;0
2021-01-05 10:00:00;2020-11-19;VR10;Noord-Holland-Noord;8;0
2021-01-05 10:00:00;2020-11-20;VR10;Noord-Holland-Noord;7;0
2021-01-05 10:00:00;2020-11-21;VR10;Noord-Holland-Noord;7;0
2021-01-05 10:00:00;2020-11-22;VR10;Noord-Holland-Noord;10;2
2021-01-05 10:00:00;2020-11-23;VR10;Noord-Holland-Noord;6;0
2021-01-05 10:00:00;2020-11-24;VR10;Noord-Holland-Noord;9;0
2021-01-05 10:00:00;2020-11-25;VR10;Noord-Holland-Noord;14;0
2021-01-05 10:00:00;2020-11-26;VR10;Noord-Holland-Noord;6;0
2021-01-05 10:00:00;2020-11-27;VR10;Noord-Holland-Noord;8;0
2021-01-05 10:00:00;2020-11-28;VR10;Noord-Holland-Noord;19;0
2021-01-05 10:00:00;2020-11-29;VR10;Noord-Holland-Noord;9;1
2021-01-05 10:00:00;2020-11-30;VR10;Noord-Holland-Noord;12;0
2021-01-05 10:00:00;2020-12-01;VR10;Noord-Holland-Noord;20;0
2021-01-05 10:00:00;2020-12-02;VR10;Noord-Holland-Noord;10;0
2021-01-05 10:00:00;2020-12-03;VR10;Noord-Holland-Noord;20;0
2021-01-05 10:00:00;2020-12-04;VR10;Noord-Holland-Noord;18;0
2021-01-05 10:00:00;2020-12-05;VR10;Noord-Holland-Noord;18;0
2021-01-05 10:00:00;2020-12-06;VR10;Noord-Holland-Noord;14;1
2021-01-05 10:00:00;2020-12-07;VR10;Noord-Holland-Noord;15;0
2021-01-05 10:00:00;2020-12-08;VR10;Noord-Holland-Noord;12;0
2021-01-05 10:00:00;2020-12-09;VR10;Noord-Holland-Noord;21;0
2021-01-05 10:00:00;2020-12-10;VR10;Noord-Holland-Noord;27;1
2021-01-05 10:00:00;2020-12-11;VR10;Noord-Holland-Noord;26;1
2021-01-05 10:00:00;2020-12-12;VR10;Noord-Holland-Noord;25;0
2021-01-05 10:00:00;2020-12-13;VR10;Noord-Holland-Noord;17;1
2021-01-05 10:00:00;2020-12-14;VR10;Noord-Holland-Noord;26;0
2021-01-05 10:00:00;2020-12-15;VR10;Noord-Holland-Noord;24;0
2021-01-05 10:00:00;2020-12-16;VR10;Noord-Holland-Noord;39;2
2021-01-05 10:00:00;2020-12-17;VR10;Noord-Holland-Noord;36;1
2021-01-05 10:00:00;2020-12-18;VR10;Noord-Holland-Noord;38;0
2021-01-05 10:00:00;2020-12-19;VR10;Noord-Holland-Noord;29;2
2021-01-05 10:00:00;2020-12-20;VR10;Noord-Holland-Noord;42;0
2021-01-05 10:00:00;2020-12-21;VR10;Noord-Holland-Noord;25;0
2021-01-05 10:00:00;2020-12-22;VR10;Noord-Holland-Noord;36;1
2021-01-05 10:00:00;2020-12-23;VR10;Noord-Holland-Noord;46;1
2021-01-05 10:00:00;2020-12-24;VR10;Noord-Holland-Noord;49;1
2021-01-05 10:00:00;2020-12-25;VR10;Noord-Holland-Noord;46;0
2021-01-05 10:00:00;2020-12-26;VR10;Noord-Holland-Noord;21;2
2021-01-05 10:00:00;2020-12-27;VR10;Noord-Holland-Noord;26;1
2021-01-05 10:00:00;2020-12-28;VR10;Noord-Holland-Noord;24;0
2021-01-05 10:00:00;2020-12-29;VR10;Noord-Holland-Noord;39;1
2021-01-05 10:00:00;2020-12-30;VR10;Noord-Holland-Noord;46;3
2021-01-05 10:00:00;2020-12-31;VR10;Noord-Holland-Noord;47;0
2021-01-05 10:00:00;2021-01-01;VR10;Noord-Holland-Noord;45;1
2021-01-05 10:00:00;2021-01-02;VR10;Noord-Holland-Noord;19;1
2021-01-05 10:00:00;2021-01-03;VR10;Noord-Holland-Noord;23;0
2021-01-05 10:00:00;2021-01-04;VR10;Noord-Holland-Noord;9;0
2021-01-05 10:00:00;2021-01-05;VR10;Noord-Holland-Noord;0;0
2021-01-05 10:00:00;2020-07-01;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-02;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-03;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-04;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-05;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-06;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-07;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-08;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-09;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-10;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-11;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-12;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-13;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-14;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-15;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-16;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-17;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-18;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-19;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-20;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-21;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-22;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-23;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-24;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-25;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-26;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-27;VR11;Zaanstreek-Waterland;2;0
2021-01-05 10:00:00;2020-07-28;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-29;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-30;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-07-31;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-01;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-02;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-03;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-04;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-05;VR11;Zaanstreek-Waterland;2;0
2021-01-05 10:00:00;2020-08-06;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-07;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-08;VR11;Zaanstreek-Waterland;1;0
2021-01-05 10:00:00;2020-08-09;VR11;Zaanstreek-Waterland;1;0
2021-01-05 10:00:00;2020-08-10;VR11;Zaanstreek-Waterland;1;0
2021-01-05 10:00:00;2020-08-11;VR11;Zaanstreek-Waterland;1;0
2021-01-05 10:00:00;2020-08-12;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-13;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-14;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-15;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-16;VR11;Zaanstreek-Waterland;1;0
2021-01-05 10:00:00;2020-08-17;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-18;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-19;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-20;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-21;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-22;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-23;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-24;VR11;Zaanstreek-Waterland;1;0
2021-01-05 10:00:00;2020-08-25;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-26;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-27;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-28;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-29;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-30;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-08-31;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-09-01;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-09-02;VR11;Zaanstreek-Waterland;0;1
2021-01-05 10:00:00;2020-09-03;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-09-04;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-09-05;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-09-06;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-09-07;VR11;Zaanstreek-Waterland;2;0
2021-01-05 10:00:00;2020-09-08;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-09-09;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-09-10;VR11;Zaanstreek-Waterland;1;0
2021-01-05 10:00:00;2020-09-11;VR11;Zaanstreek-Waterland;1;0
2021-01-05 10:00:00;2020-09-12;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-09-13;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-09-14;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-09-15;VR11;Zaanstreek-Waterland;1;0
2021-01-05 10:00:00;2020-09-16;VR11;Zaanstreek-Waterland;0;0
2021-01-05 10:00:00;2020-09-17;VR11;Zaanstreek-Waterland;1;0
2021-01-05 10:00:00;2020-09-18;VR11;Zaanstreek-Waterland;1;0
2021-01-05 10:00:00;2020-09-19;VR11;Zaanstreek-Waterland;1;0
2021-01-05 10:00:00;2020-09-20;VR11;Zaanstreek-Waterland;2;0
2021-01-05 10:00:00;2020-09-21;VR11;Zaanstreek-Waterland;3;0
2021-01-05 10:00:00;2020-09-22;VR11;Zaanstreek-Waterland;1;0
2021-01-05 10:00:00;2020-09-23;VR11;Zaanstreek-Waterland;1;0
2021-01-05 10:00:00;2020-09-24;VR11;Zaanstreek-Waterland;3;0
2021-01-05 10:00:00;2020-09-25;VR11;Zaanstreek-Waterland;0;0
