Updated;Municipality_code;Total_reported;Total_reported_per_100000;Hospital_admission;Hospital_admission_per_100000;Deceased;Deceased_per_100000
28-7-2020;Reusel-De Mierden;0;0;0;0;0;0
11-8-2020;Reusel-De Mierden;1;7,6;0;0;0;0
10-3-2020;Rheden;1;2,3;0;0;0;0
25-3-2020;Rheden;16;36,6;11;25,1;1;2,3
7-4-2020;Rheden;32;73,1;19;43,4;11;25,1
21-4-2020;Rheden;15;34,3;1;2,3;2;4,6
5-5-2020;Rheden;36;82,3;1;2,3;0;0
19-5-2020;Rheden;8;18,3;2;4,6;0;0
2-6-2020;Rheden;31;70,8;0;0;0;0
16-6-2020;Rheden;5;11,4;0;0;0;0
30-6-2020;Rheden;1;2,3;0;0;0;0
14-7-2020;Rheden;1;2,3;0;0;0;0
28-7-2020;Rheden;0;0;0;0;0;0
11-8-2020;Rheden;1;2,3;0;0;0;0
10-3-2020;Rhenen;0;0;0;0;0;0
25-3-2020;Rhenen;2;9,9;0;0;0;0
7-4-2020;Rhenen;10;49,7;4;19,9;1;5
21-4-2020;Rhenen;11;54,7;3;14,9;3;14,9
5-5-2020;Rhenen;8;39,8;1;5;2;9,9
19-5-2020;Rhenen;7;34,8;1;5;0;0
2-6-2020;Rhenen;7;34,8;1;5;0;0
16-6-2020;Rhenen;2;9,9;0;0;0;0
30-6-2020;Rhenen;0;0;0;0;0;0
14-7-2020;Rhenen;1;5;0;0;0;0
28-7-2020;Rhenen;0;0;0;0;0;0
11-8-2020;Rhenen;1;5;0;0;0;0
10-3-2020;Ridderkerk;1;2,2;0;0;0;0
25-3-2020;Ridderkerk;8;17,3;9;19,5;1;2,2
7-4-2020;Ridderkerk;52;112,6;21;45,5;7;15,2
21-4-2020;Ridderkerk;29;62,8;4;8,7;5;10,8
5-5-2020;Ridderkerk;22;47,6;1;2,2;1;2,2
19-5-2020;Ridderkerk;18;39;1;2,2;1;2,2
2-6-2020;Ridderkerk;2;4,3;0;0;1;2,2
16-6-2020;Ridderkerk;18;39;0;0;0;0
30-6-2020;Ridderkerk;2;4,3;0;0;0;0
14-7-2020;Ridderkerk;1;2,2;0;0;0;0
28-7-2020;Ridderkerk;7;15,2;0;0;0;0
11-8-2020;Ridderkerk;32;69,3;0;0;0;0
10-3-2020;Rijssen-Holten;0;0;0;0;0;0
25-3-2020;Rijssen-Holten;9;23,6;2;5,2;0;0
7-4-2020;Rijssen-Holten;48;125,7;17;44,5;1;2,6
21-4-2020;Rijssen-Holten;49;128,3;6;15,7;6;15,7
5-5-2020;Rijssen-Holten;46;120,5;2;5,2;8;21
19-5-2020;Rijssen-Holten;36;94,3;1;2,6;7;18,3
2-6-2020;Rijssen-Holten;6;15,7;0;0;1;2,6
16-6-2020;Rijssen-Holten;6;15,7;0;0;0;0
30-6-2020;Rijssen-Holten;2;5,2;0;0;0;0
14-7-2020;Rijssen-Holten;0;0;0;0;0;0
28-7-2020;Rijssen-Holten;0;0;0;0;0;0
11-8-2020;Rijssen-Holten;4;10,5;0;0;0;0
10-3-2020;Rijswijk (ZH.);0;0;0;0;0;0
25-3-2020;Rijswijk (ZH.);11;20,2;10;18,4;0;0
7-4-2020;Rijswijk (ZH.);28;51,4;9;16,5;6;11
21-4-2020;Rijswijk (ZH.);46;84,5;12;22;10;18,4
5-5-2020;Rijswijk (ZH.);23;42,2;1;1,8;3;5,5
19-5-2020;Rijswijk (ZH.);10;18,4;0;0;3;5,5
2-6-2020;Rijswijk (ZH.);10;18,4;3;5,5;0;0
16-6-2020;Rijswijk (ZH.);12;22;0;0;0;0
30-6-2020;Rijswijk (ZH.);5;9,2;0;0;0;0
14-7-2020;Rijswijk (ZH.);4;7,3;0;0;0;0
28-7-2020;Rijswijk (ZH.);11;20,2;0;0;0;0
11-8-2020;Rijswijk (ZH.);38;69,8;1;1,8;0;0
10-3-2020;Roerdalen;0;0;0;0;0;0
25-3-2020;Roerdalen;11;53,5;7;34;0;0
7-4-2020;Roerdalen;22;106,9;16;77,8;5;24,3
21-4-2020;Roerdalen;10;48,6;1;4,9;2;9,7
5-5-2020;Roerdalen;4;19,4;1;4,9;0;0
19-5-2020;Roerdalen;0;0;0;0;0;0
2-6-2020;Roerdalen;1;4,9;0;0;0;0
16-6-2020;Roerdalen;1;4,9;0;0;1;4,9
30-6-2020;Roerdalen;0;0;0;0;0;0
14-7-2020;Roerdalen;0;0;0;0;0;0
28-7-2020;Roerdalen;0;0;0;0;0;0
11-8-2020;Roerdalen;2;9,7;0;0;0;0
10-3-2020;Roermond;1;1,7;1;1,7;0;0
25-3-2020;Roermond;27;46,3;18;30,9;3;5,1
7-4-2020;Roermond;50;85,8;28;48,1;10;17,2
21-4-2020;Roermond;38;65,2;7;12;7;12
5-5-2020;Roermond;7;12;4;6,9;1;1,7
19-5-2020;Roermond;6;10,3;1;1,7;1;1,7
2-6-2020;Roermond;2;3,4;0;0;1;1,7
16-6-2020;Roermond;4;6,9;0;0;0;0
30-6-2020;Roermond;1;1,7;0;0;0;0
14-7-2020;Roermond;2;3,4;0;0;0;0
28-7-2020;Roermond;0;0;0;0;0;0
11-8-2020;Roermond;12;20,6;0;0;0;0
10-3-2020;Roosendaal;1;1,3;0;0;0;0
25-3-2020;Roosendaal;19;24,6;9;11,7;0;0
7-4-2020;Roosendaal;60;77,7;6;7,8;7;9,1
21-4-2020;Roosendaal;90;116,5;7;9,1;8;10,4
5-5-2020;Roosendaal;32;41,4;2;2,6;4;5,2
19-5-2020;Roosendaal;6;7,8;1;1,3;1;1,3
2-6-2020;Roosendaal;7;9,1;0;0;1;1,3
16-6-2020;Roosendaal;6;7,8;0;0;0;0
30-6-2020;Roosendaal;3;3,9;0;0;0;0
14-7-2020;Roosendaal;2;2,6;0;0;0;0
28-7-2020;Roosendaal;21;27,2;0;0;0;0
11-8-2020;Roosendaal;48;62,1;1;1,3;0;0
10-3-2020;Rotterdam;15;2,3;4;0,6;0;0
25-3-2020;Rotterdam;177;27,2;79;12,1;3;0,5
7-4-2020;Rotterdam;706;108,4;207;31,8;62;9,5
21-4-2020;Rotterdam;768;117,9;114;17,5;130;20
5-5-2020;Rotterdam;405;62,2;54;8,3;94;14,4
19-5-2020;Rotterdam;205;31,5;29;4,5;38;5,8
2-6-2020;Rotterdam;120;18,4;8;1,2;10;1,5
16-6-2020;Rotterdam;193;29,6;6;0,9;8;1,2
30-6-2020;Rotterdam;103;15,8;6;0,9;1;0,2
14-7-2020;Rotterdam;143;22;2;0,3;0;0
28-7-2020;Rotterdam;401;61,6;2;0,3;1;0,2
11-8-2020;Rotterdam;1154;177,2;9;1,4;0;0
10-3-2020;Rozendaal;0;0;0;0;0;0
25-3-2020;Rozendaal;2;117,4;1;58,7;0;0
7-4-2020;Rozendaal;0;0;0;0;0;0
21-4-2020;Rozendaal;1;58,7;0;0;0;0
5-5-2020;Rozendaal;0;0;0;0;0;0
19-5-2020;Rozendaal;0;0;0;0;0;0
2-6-2020;Rozendaal;0;0;0;0;0;0
16-6-2020;Rozendaal;0;0;0;0;0;0
30-6-2020;Rozendaal;0;0;0;0;0;0
14-7-2020;Rozendaal;0;0;0;0;0;0
28-7-2020;Rozendaal;0;0;0;0;0;0
11-8-2020;Rozendaal;0;0;0;0;0;0
10-3-2020;Rucphen;0;0;1;4,4;0;0
25-3-2020;Rucphen;6;26,2;2;8,7;0;0
7-4-2020;Rucphen;17;74,3;2;8,7;6;26,2
21-4-2020;Rucphen;21;91,8;1;4,4;1;4,4
5-5-2020;Rucphen;19;83;1;4,4;2;8,7
19-5-2020;Rucphen;4;17,5;0;0;0;0
2-6-2020;Rucphen;0;0;0;0;0;0
16-6-2020;Rucphen;2;8,7;1;4,4;0;0
30-6-2020;Rucphen;0;0;0;0;1;4,4
14-7-2020;Rucphen;1;4,4;0;0;0;0
28-7-2020;Rucphen;0;0;0;0;0;0
11-8-2020;Rucphen;1;4,4;0;0;0;0
10-3-2020;Schagen;1;2,2;0;0;0;0
25-3-2020;Schagen;9;19,4;5;10,8;0;0
7-4-2020;Schagen;34;73,1;10;21,5;3;6,5
21-4-2020;Schagen;23;49,5;3;6,5;4;8,6
5-5-2020;Schagen;5;10,8;0;0;2;4,3
19-5-2020;Schagen;1;2,2;0;0;1;2,2
2-6-2020;Schagen;1;2,2;0;0;0;0
16-6-2020;Schagen;0;0;0;0;0;0
30-6-2020;Schagen;0;0;0;0;0;0
14-7-2020;Schagen;0;0;0;0;0;0
28-7-2020;Schagen;4;8,6;0;0;0;0
11-8-2020;Schagen;1;2,2;0;0;0;0
10-3-2020;Scherpenzeel;0;0;0;0;0;0
25-3-2020;Scherpenzeel;3;30,4;0;0;0;0
7-4-2020;Scherpenzeel;10;101,2;2;20,2;1;10,1
21-4-2020;Scherpenzeel;6;60,7;1;10,1;1;10,1
5-5-2020;Scherpenzeel;5;50,6;1;10,1;0;0
19-5-2020;Scherpenzeel;4;40,5;0;0;0;0
2-6-2020;Scherpenzeel;4;40,5;0;0;0;0
16-6-2020;Scherpenzeel;1;10,1;0;0;0;0
30-6-2020;Scherpenzeel;0;0;0;0;0;0
14-7-2020;Scherpenzeel;0;0;0;0;0;0
28-7-2020;Scherpenzeel;1;10,1;0;0;0;0
11-8-2020;Scherpenzeel;1;10,1;0;0;0;0
10-3-2020;Schiedam;0;0;1;1,3;0;0
25-3-2020;Schiedam;14;17,8;9;11,4;1;1,3
7-4-2020;Schiedam;48;61;21;26,7;4;5,1
21-4-2020;Schiedam;92;116,9;8;10,2;5;6,4
5-5-2020;Schiedam;36;45,7;9;11,4;10;12,7
19-5-2020;Schiedam;27;34,3;8;10,2;3;3,8
2-6-2020;Schiedam;20;25,4;1;1,3;0;0
16-6-2020;Schiedam;9;11,4;0;0;0;0
30-6-2020;Schiedam;17;21,6;1;1,3;0;0
14-7-2020;Schiedam;15;19,1;0;0;0;0
28-7-2020;Schiedam;29;36,8;0;0;0;0
11-8-2020;Schiedam;86;109,2;0;0;0;0
10-3-2020;Schiermonnikoog;0;0;0;0;0;0
25-3-2020;Schiermonnikoog;0;0;0;0;0;0
7-4-2020;Schiermonnikoog;0;0;0;0;0;0
21-4-2020;Schiermonnikoog;0;0;0;0;0;0
5-5-2020;Schiermonnikoog;0;0;0;0;0;0
19-5-2020;Schiermonnikoog;0;0;0;0;0;0
2-6-2020;Schiermonnikoog;0;0;0;0;0;0
16-6-2020;Schiermonnikoog;0;0;0;0;0;0
30-6-2020;Schiermonnikoog;0;0;0;0;0;0
14-7-2020;Schiermonnikoog;0;0;0;0;0;0
28-7-2020;Schiermonnikoog;0;0;0;0;0;0
11-8-2020;Schiermonnikoog;0;0;0;0;0;0
10-3-2020;Schouwen-Duiveland;1;3;1;3;0;0
25-3-2020;Schouwen-Duiveland;5;14,8;4;11,8;0;0
7-4-2020;Schouwen-Duiveland;14;41,4;4;11,8;0;0
21-4-2020;Schouwen-Duiveland;11;32,5;2;5,9;0;0
5-5-2020;Schouwen-Duiveland;19;56,1;0;0;1;3
19-5-2020;Schouwen-Duiveland;10;29,6;0;0;3;8,9
2-6-2020;Schouwen-Duiveland;21;62,1;0;0;3;8,9
16-6-2020;Schouwen-Duiveland;11;32,5;0;0;1;3
30-6-2020;Schouwen-Duiveland;2;5,9;0;0;1;3
14-7-2020;Schouwen-Duiveland;0;0;0;0;0;0
28-7-2020;Schouwen-Duiveland;2;5,9;0;0;0;0
11-8-2020;Schouwen-Duiveland;3;8,9;0;0;0;0
11-8-2020;'s-Gravenhage (gemeente);483;88,5;4;0,7;2;0,4
10-3-2020;'s-Gravenhage (gemeente);7;1,3;3;0,5;0;0
25-3-2020;'s-Gravenhage (gemeente);78;14,3;44;8,1;0;0
7-4-2020;'s-Gravenhage (gemeente);356;65,2;145;26,6;43;7,9
21-4-2020;'s-Gravenhage (gemeente);460;84,3;66;12,1;77;14,1
5-5-2020;'s-Gravenhage (gemeente);285;52,2;26;4,8;67;12,3
19-5-2020;'s-Gravenhage (gemeente);152;27,8;12;2,2;29;5,3
2-6-2020;'s-Gravenhage (gemeente);165;30,2;20;3,7;16;2,9
16-6-2020;'s-Gravenhage (gemeente);196;35,9;7;1,3;4;0,7
30-6-2020;'s-Gravenhage (gemeente);96;17,6;2;0,4;5;0,9
14-7-2020;'s-Gravenhage (gemeente);64;11,7;1;0,2;3;0,5
28-7-2020;'s-Gravenhage (gemeente);135;24,7;0;0;4;0,7
11-8-2020;'s-Hertogenbosch;26;16,8;0;0;0;0
10-3-2020;'s-Hertogenbosch;6;3,9;3;1,9;0;0
25-3-2020;'s-Hertogenbosch;88;56,7;45;29;8;5,2
7-4-2020;'s-Hertogenbosch;148;95,4;45;29;32;20,6
21-4-2020;'s-Hertogenbosch;137;88,3;10;6,4;25;16,1
5-5-2020;'s-Hertogenbosch;71;45,8;3;1,9;10;6,4
19-5-2020;'s-Hertogenbosch;8;5,2;0;0;2;1,3
2-6-2020;'s-Hertogenbosch;15;9,7;0;0;0;0
16-6-2020;'s-Hertogenbosch;27;17,4;0;0;0;0
30-6-2020;'s-Hertogenbosch;10;6,4;0;0;1;0,6
14-7-2020;'s-Hertogenbosch;13;8,4;0;0;0;0
28-7-2020;'s-Hertogenbosch;11;7,1;1;0,6;0;0
10-3-2020;Simpelveld;2;18,9;0;0;0;0
25-3-2020;Simpelveld;6;56,8;4;37,9;0;0
7-4-2020;Simpelveld;18;170,5;12;113,7;3;28,4
21-4-2020;Simpelveld;11;104,2;1;9,5;1;9,5
5-5-2020;Simpelveld;3;28,4;1;9,5;1;9,5
19-5-2020;Simpelveld;5;47,4;1;9,5;0;0
2-6-2020;Simpelveld;2;18,9;0;0;0;0
16-6-2020;Simpelveld;0;0;0;0;0;0
30-6-2020;Simpelveld;0;0;0;0;0;0
14-7-2020;Simpelveld;0;0;0;0;0;0
28-7-2020;Simpelveld;0;0;0;0;0;0
11-8-2020;Simpelveld;0;0;0;0;0;0
10-3-2020;Sint Anthonis;0;0;0;0;0;0
25-3-2020;Sint Anthonis;15;128,6;8;68,6;1;8,6
7-4-2020;Sint Anthonis;34;291,5;6;51,4;6;51,4
21-4-2020;Sint Anthonis;11;94,3;0;0;3;25,7
5-5-2020;Sint Anthonis;1;8,6;0;0;1;8,6
19-5-2020;Sint Anthonis;1;8,6;0;0;0;0
2-6-2020;Sint Anthonis;1;8,6;0;0;0;0
16-6-2020;Sint Anthonis;4;34,3;0;0;0;0
30-6-2020;Sint Anthonis;0;0;0;0;0;0
14-7-2020;Sint Anthonis;3;25,7;0;0;0;0
28-7-2020;Sint Anthonis;1;8,6;0;0;0;0
11-8-2020;Sint Anthonis;1;8,6;0;0;0;0
10-3-2020;Sint-Michielsgestel;5;17,1;0;0;0;0
25-3-2020;Sint-Michielsgestel;17;58,2;7;24;1;3,4
7-4-2020;Sint-Michielsgestel;31;106,1;9;30,8;6;20,5
21-4-2020;Sint-Michielsgestel;27;92,4;10;34,2;8;27,4
5-5-2020;Sint-Michielsgestel;13;44,5;2;6,8;0;0
19-5-2020;Sint-Michielsgestel;11;37,7;0;0;2;6,8
2-6-2020;Sint-Michielsgestel;4;13,7;0;0;2;6,8
16-6-2020;Sint-Michielsgestel;5;17,1;0;0;0;0
30-6-2020;Sint-Michielsgestel;6;20,5;0;0;0;0
14-7-2020;Sint-Michielsgestel;1;3,4;0;0;0;0
28-7-2020;Sint-Michielsgestel;0;0;0;0;0;0
11-8-2020;Sint-Michielsgestel;4;13,7;0;0;0;0
10-3-2020;Sittard-Geleen;21;22,7;6;6,5;1;1,1
25-3-2020;Sittard-Geleen;68;73,6;36;38,9;14;15,1
7-4-2020;Sittard-Geleen;91;98,5;42;45,4;17;18,4
21-4-2020;Sittard-Geleen;136;147,1;17;18,4;15;16,2
5-5-2020;Sittard-Geleen;60;64,9;6;6,5;10;10,8
19-5-2020;Sittard-Geleen;18;19,5;3;3,2;2;2,2
2-6-2020;Sittard-Geleen;7;7,6;0;0;2;2,2
16-6-2020;Sittard-Geleen;8;8,7;0;0;1;1,1
30-6-2020;Sittard-Geleen;0;0;0;0;1;1,1
14-7-2020;Sittard-Geleen;3;3,2;0;0;0;0
28-7-2020;Sittard-Geleen;2;2,2;0;0;1;1,1
11-8-2020;Sittard-Geleen;11;11,9;0;0;0;0
10-3-2020;Sliedrecht;0;0;0;0;0;0
25-3-2020;Sliedrecht;5;19,8;2;7,9;0;0
7-4-2020;Sliedrecht;16;63,4;5;19,8;2;7,9
21-4-2020;Sliedrecht;15;59,5;1;4;1;4
5-5-2020;Sliedrecht;14;55,5;1;4;2;7,9
19-5-2020;Sliedrecht;6;23,8;0;0;0;0
2-6-2020;Sliedrecht;4;15,9;0;0;0;0
16-6-2020;Sliedrecht;6;23,8;0;0;0;0
30-6-2020;Sliedrecht;1;4;0;0;0;0
14-7-2020;Sliedrecht;0;0;0;0;0;0
28-7-2020;Sliedrecht;2;7,9;0;0;0;0
11-8-2020;Sliedrecht;3;11,9;0;0;0;0
10-3-2020;Sluis;0;0;0;0;0;0
25-3-2020;Sluis;5;21,5;3;12,9;2;8,6
7-4-2020;Sluis;7;30,2;3;12,9;2;8,6
21-4-2020;Sluis;5;21,5;0;0;0;0
5-5-2020;Sluis;0;0;0;0;0;0
19-5-2020;Sluis;0;0;0;0;0;0
2-6-2020;Sluis;0;0;0;0;0;0
16-6-2020;Sluis;0;0;0;0;0;0
30-6-2020;Sluis;0;0;0;0;0;0
14-7-2020;Sluis;0;0;0;0;0;0
28-7-2020;Sluis;1;4,3;0;0;0;0
11-8-2020;Sluis;3;12,9;0;0;0;0
10-3-2020;Smallingerland;1;1,8;1;1,8;0;0
25-3-2020;Smallingerland;3;5,3;1;1,8;0;0
7-4-2020;Smallingerland;12;21,4;3;5,3;1;1,8
21-4-2020;Smallingerland;26;46,3;1;1,8;3;5,3
5-5-2020;Smallingerland;10;17,8;2;3,6;1;1,8
19-5-2020;Smallingerland;3;5,3;0;0;0;0
2-6-2020;Smallingerland;0;0;0;0;0;0
16-6-2020;Smallingerland;1;1,8;0;0;0;0
30-6-2020;Smallingerland;0;0;0;0;0;0
14-7-2020;Smallingerland;2;3,6;0;0;0;0
28-7-2020;Smallingerland;0;0;0;0;0;0
11-8-2020;Smallingerland;1;1,8;0;0;0;0
10-3-2020;Soest;8;17,2;0;0;0;0
25-3-2020;Soest;13;27,9;8;17,2;0;0
7-4-2020;Soest;31;66,5;9;19,3;5;10,7
21-4-2020;Soest;20;42,9;5;10,7;5;10,7
5-5-2020;Soest;5;10,7;1;2,1;1;2,1
19-5-2020;Soest;4;8,6;0;0;1;2,1
2-6-2020;Soest;4;8,6;0;0;0;0
16-6-2020;Soest;7;15;0;0;0;0
30-6-2020;Soest;1;2,1;0;0;0;0
14-7-2020;Soest;1;2,1;0;0;0;0
28-7-2020;Soest;3;6,4;1;2,1;1;2,1
11-8-2020;Soest;2;4,3;0;0;0;0
10-3-2020;Someren;0;0;1;5,2;0;0
25-3-2020;Someren;14;72,3;8;41,3;1;5,2
7-4-2020;Someren;37;191;15;77,4;2;10,3
21-4-2020;Someren;34;175,5;5;25,8;3;15,5
5-5-2020;Someren;14;72,3;2;10,3;2;10,3
19-5-2020;Someren;0;0;0;0;0;0
2-6-2020;Someren;1;5,2;0;0;0;0
16-6-2020;Someren;6;31;0;0;0;0
30-6-2020;Someren;0;0;0;0;0;0
14-7-2020;Someren;0;0;0;0;0;0
28-7-2020;Someren;1;5,2;0;0;0;0
11-8-2020;Someren;1;5,2;0;0;0;0
10-3-2020;Son en Breugel;2;11,5;2;11,5;0;0
25-3-2020;Son en Breugel;17;98,1;13;75;3;17,3
7-4-2020;Son en Breugel;25;144,3;10;57,7;2;11,5
21-4-2020;Son en Breugel;20;115,5;3;17,3;8;46,2
5-5-2020;Son en Breugel;6;34,6;0;0;1;5,8
19-5-2020;Son en Breugel;1;5,8;0;0;0;0
2-6-2020;Son en Breugel;3;17,3;0;0;0;0
16-6-2020;Son en Breugel;0;0;0;0;0;0
30-6-2020;Son en Breugel;0;0;0;0;0;0
14-7-2020;Son en Breugel;0;0;0;0;0;0
28-7-2020;Son en Breugel;0;0;0;0;0;0
11-8-2020;Son en Breugel;2;11,5;0;0;0;0
10-3-2020;Stadskanaal;0;0;0;0;0;0
25-3-2020;Stadskanaal;0;0;0;0;0;0
7-4-2020;Stadskanaal;2;6,3;2;6,3;0;0
21-4-2020;Stadskanaal;3;9,5;0;0;2;6,3
5-5-2020;Stadskanaal;0;0;0;0;0;0
19-5-2020;Stadskanaal;2;6,3;0;0;0;0
2-6-2020;Stadskanaal;1;3,2;0;0;0;0
16-6-2020;Stadskanaal;1;3,2;0;0;0;0
30-6-2020;Stadskanaal;0;0;0;0;0;0
14-7-2020;Stadskanaal;0;0;0;0;0;0
28-7-2020;Stadskanaal;0;0;0;0;0;0
11-8-2020;Stadskanaal;1;3,2;0;0;0;0
10-3-2020;Staphorst;1;5,8;0;0;0;0
25-3-2020;Staphorst;3;17,5;1;5,8;0;0
7-4-2020;Staphorst;21;122,5;5;29,2;2;11,7
21-4-2020;Staphorst;27;157,5;2;11,7;2;11,7
5-5-2020;Staphorst;4;23,3;0;0;0;0
19-5-2020;Staphorst;3;17,5;0;0;0;0
2-6-2020;Staphorst;0;0;0;0;0;0
16-6-2020;Staphorst;0;0;0;0;0;0
30-6-2020;Staphorst;0;0;0;0;0;0
14-7-2020;Staphorst;1;5,8;0;0;0;0
28-7-2020;Staphorst;1;5,8;0;0;0;0
11-8-2020;Staphorst;1;5,8;0;0;0;0
10-3-2020;Stede Broec;0;0;0;0;0;0
25-3-2020;Stede Broec;11;50,6;8;36,8;1;4,6
7-4-2020;Stede Broec;19;87,5;9;41,4;3;13,8
21-4-2020;Stede Broec;15;69;2;9,2;1;4,6
5-5-2020;Stede Broec;3;13,8;0;0;0;0
19-5-2020;Stede Broec;0;0;0;0;0;0
2-6-2020;Stede Broec;0;0;0;0;0;0
16-6-2020;Stede Broec;1;4,6;0;0;0;0
30-6-2020;Stede Broec;1;4,6;0;0;0;0
14-7-2020;Stede Broec;0;0;0;0;0;0
28-7-2020;Stede Broec;1;4,6;0;0;0;0
11-8-2020;Stede Broec;0;0;0;0;0;0
10-3-2020;Steenbergen;0;0;0;0;0;0
25-3-2020;Steenbergen;11;45,1;6;24,6;1;4,1
7-4-2020;Steenbergen;20;81,9;5;20,5;4;16,4
21-4-2020;Steenbergen;26;106,5;1;4,1;2;8,2
5-5-2020;Steenbergen;20;81,9;1;4,1;4;16,4
19-5-2020;Steenbergen;5;20,5;0;0;2;8,2
2-6-2020;Steenbergen;4;16,4;0;0;0;0
16-6-2020;Steenbergen;0;0;0;0;0;0
30-6-2020;Steenbergen;0;0;0;0;0;0
14-7-2020;Steenbergen;0;0;0;0;0;0
28-7-2020;Steenbergen;9;36,9;0;0;0;0
11-8-2020;Steenbergen;7;28,7;0;0;0;0
10-3-2020;Steenwijkerland;0;0;0;0;0;0
25-3-2020;Steenwijkerland;6;13,6;5;11,3;0;0
7-4-2020;Steenwijkerland;18;40,8;5;11,3;2;4,5
21-4-2020;Steenwijkerland;52;117,8;3;6,8;3;6,8
5-5-2020;Steenwijkerland;9;20,4;1;2,3;0;0
19-5-2020;Steenwijkerland;2;4,5;0;0;0;0
2-6-2020;Steenwijkerland;0;0;0;0;0;0
16-6-2020;Steenwijkerland;0;0;0;0;0;0
30-6-2020;Steenwijkerland;0;0;0;0;0;0
14-7-2020;Steenwijkerland;5;11,3;0;0;0;0
28-7-2020;Steenwijkerland;14;31,7;0;0;0;0
11-8-2020;Steenwijkerland;2;4,5;0;0;0;0
10-3-2020;Stein (L.);1;4;0;0;0;0
25-3-2020;Stein (L.);23;92;19;76;4;16
7-4-2020;Stein (L.);38;152;17;68;7;28
21-4-2020;Stein (L.);33;132;3;12;4;16
5-5-2020;Stein (L.);16;64;4;16;0;0
19-5-2020;Stein (L.);3;12;0;0;0;0
2-6-2020;Stein (L.);1;4;0;0;0;0
16-6-2020;Stein (L.);1;4;0;0;0;0
30-6-2020;Stein (L.);3;12;0;0;0;0
14-7-2020;Stein (L.);2;8;0;0;0;0
28-7-2020;Stein (L.);1;4;0;0;0;0
11-8-2020;Stein (L.);0;0;0;0;0;0
10-3-2020;Stichtse Vecht;5;7,7;0;0;0;0
25-3-2020;Stichtse Vecht;19;29,3;12;18,5;2;3,1
7-4-2020;Stichtse Vecht;31;47,7;15;23,1;4;6,2
21-4-2020;Stichtse Vecht;33;50,8;3;4,6;0;0
5-5-2020;Stichtse Vecht;11;16,9;1;1,5;4;6,2
19-5-2020;Stichtse Vecht;9;13,9;0;0;0;0
2-6-2020;Stichtse Vecht;10;15,4;1;1,5;3;4,6
16-6-2020;Stichtse Vecht;2;3,1;0;0;0;0
30-6-2020;Stichtse Vecht;8;12,3;0;0;0;0
14-7-2020;Stichtse Vecht;3;4,6;0;0;0;0
28-7-2020;Stichtse Vecht;7;10,8;0;0;0;0
11-8-2020;Stichtse Vecht;17;26,2;0;0;1;1,5
10-3-2020;Súdwest-Fryslân;0;0;0;0;0;0
25-3-2020;Súdwest-Fryslân;8;8,9;7;7,8;0;0
7-4-2020;Súdwest-Fryslân;36;40;9;10;3;3,3
21-4-2020;Súdwest-Fryslân;25;27,8;1;1,1;0;0
5-5-2020;Súdwest-Fryslân;7;7,8;0;0;2;2,2
19-5-2020;Súdwest-Fryslân;25;27,8;0;0;0;0
2-6-2020;Súdwest-Fryslân;2;2,2;1;1,1;1;1,1
16-6-2020;Súdwest-Fryslân;3;3,3;0;0;0;0
30-6-2020;Súdwest-Fryslân;0;0;0;0;0;0
14-7-2020;Súdwest-Fryslân;0;0;0;0;0;0
28-7-2020;Súdwest-Fryslân;0;0;0;0;0;0
11-8-2020;Súdwest-Fryslân;3;3,3;0;0;0;0
10-3-2020;Terneuzen;0;0;0;0;0;0
25-3-2020;Terneuzen;10;18,4;7;12,9;1;1,8
7-4-2020;Terneuzen;43;79;11;20,2;1;1,8
21-4-2020;Terneuzen;40;73,5;6;11;1;1,8
5-5-2020;Terneuzen;9;16,5;0;0;1;1,8
19-5-2020;Terneuzen;6;11;1;1,8;0;0
2-6-2020;Terneuzen;7;12,9;0;0;0;0
16-6-2020;Terneuzen;3;5,5;0;0;0;0
30-6-2020;Terneuzen;1;1,8;0;0;0;0
14-7-2020;Terneuzen;0;0;0;0;0;0
28-7-2020;Terneuzen;1;1,8;0;0;0;0
11-8-2020;Terneuzen;2;3,7;0;0;0;0
10-3-2020;Terschelling;0;0;0;0;0;0
25-3-2020;Terschelling;0;0;0;0;0;0
7-4-2020;Terschelling;1;20,5;0;0;0;0
21-4-2020;Terschelling;1;20,5;0;0;0;0
5-5-2020;Terschelling;0;0;0;0;0;0
19-5-2020;Terschelling;0;0;0;0;0;0
2-6-2020;Terschelling;0;0;0;0;0;0
16-6-2020;Terschelling;0;0;0;0;0;0
30-6-2020;Terschelling;0;0;0;0;0;0
14-7-2020;Terschelling;0;0;0;0;0;0
28-7-2020;Terschelling;0;0;0;0;0;0
11-8-2020;Terschelling;0;0;0;0;0;0
10-3-2020;Texel;0;0;0;0;0;0
25-3-2020;Texel;2;14,7;1;7,4;0;0
7-4-2020;Texel;5;36,8;4;29,5;1;7,4
21-4-2020;Texel;3;22,1;0;0;0;0
5-5-2020;Texel;0;0;0;0;0;0
19-5-2020;Texel;1;7,4;0;0;1;7,4
2-6-2020;Texel;0;0;0;0;0;0
16-6-2020;Texel;0;0;0;0;0;0
30-6-2020;Texel;0;0;0;0;0;0
14-7-2020;Texel;0;0;0;0;0;0
28-7-2020;Texel;0;0;0;0;0;0
11-8-2020;Texel;0;0;0;0;0;0
10-3-2020;Teylingen;0;0;0;0;0;0
25-3-2020;Teylingen;8;21,4;4;10,7;0;0
7-4-2020;Teylingen;18;48,1;8;21,4;0;0
